CustomerID,Gender,MaritalStatus,YearlyIncome,Revenue,Customer Value,OrderDate,Weekday,Month,Year,Country,BirthDate,Age,Age band,Firstname,Lastname,Customername,,,,
10164,Female,Married,0-25000,"£3,954",Convinced seekers,1/23/2012,Monday,January,2012,Australia,10/18/1979,32,Young Adult,MONICA,Martinez,MONICA Martinez,,,,
10165,Female,Married,0-25000,"£3,954",Convinced seekers,2/18/2012,Saturday,February,2012,Southwest,3/18/1949,62,Seniors,BARBARA,Zhang,BARBARA Zhang,,,,
10166,Female,Married,0-25000,"£3,954",Convinced seekers,4/19/2012,Thursday,April,2012,Northwest,2/27/1949,63,Seniors,DAWN,Huang,DAWN Huang,,,,
10167,Female,Married,0-25000,"£3,954",Convinced seekers,4/21/2012,Saturday,April,2012,Southwest,4/3/1978,34,Young Adult,DAWN,Xu,DAWN Xu,,,,
10168,Female,Married,0-25000,"£3,729",Convinced seekers,5/3/2012,Thursday,May,2012,United Kingdom,1/22/1937,75,Elderly,BARBARA,Lin,BARBARA Lin,,,,
10169,Female,Married,0-25000,"£2,264",Brand seekers,6/21/2012,Thursday,June,2012,United Kingdom,2/6/1966,46,Adult,BARBARA,He,BARBARA He,,,,
10170,Female,Married,0-25000,"£2,264",Brand seekers,7/3/2012,Tuesday,July,2012,Australia,2/26/1920,92,Elderly,ELIZABETH,Perry,ELIZABETH Perry,,,,
10171,Female,Married,0-25000,"£2,411",Brand seekers,7/25/2012,Wednesday,July,2012,France,2/18/1946,66,Elderly,LINDA,Ferrier,LINDA Ferrier,,,,
10172,Female,Married,0-25000,"£2,411",Brand seekers,8/9/2012,Thursday,August,2012,United Kingdom,10/19/1950,61,Seniors,MISTY,Shen,MISTY Shen,,,,
10173,Female,Married,0-25000,"£2,700",Convinced seekers,8/20/2012,Monday,August,2012,France,3/25/1952,60,Seniors,SABRINA,Blanco,SABRINA Blanco,,,,
10174,Female,Married,0-25000,"£1,105",Casual buyers,9/28/2012,Friday,September,2012,Southwest,3/23/1972,40,Adult,LORI,Romero,LORI Romero,,,,
10175,Female,Married,0-25000,"£1,105",Casual buyers,11/4/2012,Sunday,November,2012,France,11/16/1973,38,Adult,SANDRA,Yang,SANDRA Yang,,,,
10176,Female,Married,0-25000,"£2,264",Brand seekers,11/20/2012,Tuesday,November,2012,Germany,7/10/1962,50,Seniors,EMILY,Miller,EMILY Miller,,,,
10177,Female,Married,0-25000,"£2,700",Convinced seekers,11/27/2012,Tuesday,November,2012,Germany,3/9/1942,70,Elderly,TRACY,Raje,TRACY Raje,,,,
10178,Female,Married,0-25000,"£2,264",Brand seekers,12/9/2012,Sunday,December,2012,Australia,7/10/1979,33,Young Adult,JOANNA,Ashe,JOANNA Ashe,,,,
10179,Female,Married,0-25000,"£2,289",Brand seekers,1/4/2013,Friday,January,2013,Australia,4/21/1940,72,Elderly,TANYA,Torres,TANYA Torres,,,,
10180,Female,Married,0-25000,"£2,700",Convinced seekers,2/1/2013,Friday,February,2013,Northwest,4/10/1941,71,Elderly,THERESA,Moreno,THERESA Moreno,,,,
10181,Female,Married,0-25000,"£2,411",Brand seekers,3/1/2013,Friday,March,2013,Southwest,10/6/1943,69,Elderly,JOY,Ruiz,JOY Ruiz,,,,
10182,Female,Married,0-25000,£865,Casual buyers,3/7/2013,Thursday,March,2013,Southwest,5/25/1979,33,Young Adult,DIANE,Sanz,DIANE Sanz,,,,
10183,Female,Married,0-25000,"£2,264",Brand seekers,5/11/2013,Saturday,May,2013,Australia,7/24/1970,42,Adult,MOLLY,Fernandez,MOLLY Fernandez,,,,
10184,Female,Married,0-25000,£906,Casual buyers,6/27/2013,Thursday,June,2013,Germany,11/3/1979,33,Young Adult,MONIQUE,Gill,MONIQUE Gill,,,,
10185,Female,Married,0-25000,£83,Casual buyers,7/1/2013,Monday,July,2013,Canada,1/21/1962,51,Seniors,ABIGAIL,Garcia,ABIGAIL Garcia,,,,
10186,Female,Married,0-25000,£10,Casual buyers,7/1/2013,Monday,July,2013,Northwest,8/24/1944,68,Elderly,KELLI,Shen,KELLI Shen,,,,
10187,Female,Married,0-25000,£44,Casual buyers,7/6/2013,Saturday,July,2013,Canada,4/6/1936,77,Elderly,MELODY,Munoz,MELODY Munoz,,,,
10188,Female,Married,0-25000,£33,Casual buyers,7/6/2013,Saturday,July,2013,Canada,4/23/1958,55,Seniors,DIANA,Carlson,DIANA Carlson,,,,
10189,Female,Married,0-25000,£876,Casual buyers,7/6/2013,Saturday,July,2013,France,11/16/1973,39,Adult,SANDRA,Yang,SANDRA Yang,,,,
10190,Female,Married,0-25000,£30,Casual buyers,7/7/2013,Sunday,July,2013,Australia,6/21/1935,78,Elderly,KENDRA,Moreno,KENDRA Moreno,,,,
10191,Female,Married,0-25000,£216,Casual buyers,7/8/2013,Monday,July,2013,France,2/27/1960,53,Seniors,BARBARA,Zhu,BARBARA Zhu,,,,
10192,Female,Married,0-25000,£133,Casual buyers,7/9/2013,Tuesday,July,2013,Germany,11/11/1978,34,Young Adult,ALYSSA,Ward,ALYSSA Ward,,,,
10193,Female,Married,0-25000,£172,Casual buyers,7/12/2013,Friday,July,2013,Canada,11/3/1949,63,Seniors,STACEY,Zhou,STACEY Zhou,,,,
10194,Female,Married,0-25000,£77,Casual buyers,7/24/2013,Wednesday,July,2013,Canada,6/24/1947,66,Elderly,SHEILA,Gill,SHEILA Gill,,,,
10195,Female,Married,0-25000,£47,Casual buyers,7/26/2013,Friday,July,2013,Northwest,2/19/1954,59,Seniors,TAMARA,Tang,TAMARA Tang,,,,
10196,Female,Married,0-25000,£30,Casual buyers,7/29/2013,Monday,July,2013,Canada,8/20/1979,33,Young Adult,CYNTHIA,Weber,CYNTHIA Weber,,,,
10197,Female,Married,0-25000,£928,Casual buyers,8/1/2013,Thursday,August,2013,Southwest,8/22/1947,65,Elderly,THERESA,Ramos,THERESA Ramos,,,,
10198,Female,Married,0-25000,£9,Casual buyers,8/4/2013,Sunday,August,2013,Northwest,2/19/1954,59,Seniors,TAMARA,Tang,TAMARA Tang,,,,
10199,Female,Married,0-25000,"£2,615",Convinced seekers,8/8/2013,Thursday,August,2013,Northwest,2/27/1949,64,Seniors,DAWN,Huang,DAWN Huang,,,,
10200,Female,Married,0-25000,£83,Casual buyers,8/17/2013,Saturday,August,2013,France,1/17/1979,34,Young Adult,MONIQUE,Munoz,MONIQUE Munoz,,,,
10201,Female,Married,0-25000,£80,Casual buyers,8/21/2013,Wednesday,August,2013,Canada,10/3/1940,72,Elderly,LEAH,Ma,LEAH Ma,,,,
10202,Female,Married,0-25000,£31,Casual buyers,8/28/2013,Wednesday,August,2013,France,2/27/1960,53,Seniors,BARBARA,Zhu,BARBARA Zhu,,,,
10203,Female,Married,0-25000,"£2,685",Convinced seekers,8/28/2013,Wednesday,August,2013,United Kingdom,1/22/1937,76,Elderly,BARBARA,Lin,BARBARA Lin,,,,
10204,Female,Married,0-25000,£102,Casual buyers,9/3/2013,Tuesday,September,2013,Australia,5/17/1951,62,Seniors,MOLLY,Perez,MOLLY Perez,,,,
10205,Female,Married,0-25000,£44,Casual buyers,9/4/2013,Wednesday,September,2013,Canada,5/24/1952,61,Seniors,CASSANDRA,Gonzalez,CASSANDRA Gonzalez,,,,
10206,Female,Married,0-25000,£26,Casual buyers,9/9/2013,Monday,September,2013,Australia,2/26/1976,37,Adult,CASSANDRA,Sara,CASSANDRA Sara,,,,
10207,Female,Married,0-25000,£15,Casual buyers,9/11/2013,Wednesday,September,2013,Northwest,1/2/1961,52,Seniors,LACEY,Wu,LACEY Wu,,,,
10208,Female,Married,0-25000,"£2,599",Convinced seekers,9/18/2013,Wednesday,September,2013,Southwest,10/20/1959,53,Seniors,BARBARA,Raji,BARBARA Raji,,,,
10209,Female,Married,0-25000,"£1,298",Casual buyers,9/15/2013,Sunday,September,2013,Northwest,9/9/1958,55,Seniors,CONNIE,Rai,CONNIE Rai,,,,
10210,Female,Married,0-25000,£77,Casual buyers,9/18/2013,Wednesday,September,2013,Canada,2/13/1965,48,Adult,KRISTA,Suarez,KRISTA Suarez,,,,
10211,Female,Married,0-25000,"£2,743",Convinced seekers,9/18/2013,Wednesday,September,2013,Southwest,3/19/1976,37,Adult,KATRINA,Raji,KATRINA Raji,,,,
10212,Female,Married,0-25000,£14,Casual buyers,9/19/2013,Thursday,September,2013,Canada,1/21/1962,51,Seniors,ABIGAIL,Garcia,ABIGAIL Garcia,,,,
10213,Female,Married,0-25000,£36,Casual buyers,9/28/2013,Saturday,September,2013,Australia,3/18/1966,47,Adult,JOY,Torres,JOY Torres,,,,
10214,Female,Married,0-25000,£76,Casual buyers,9/30/2013,Monday,September,2013,Australia,2/9/1978,35,Adult,CASSANDRA,Van,CASSANDRA Van,,,,
10215,Female,Married,0-25000,£40,Casual buyers,10/4/2013,Friday,October,2013,Canada,8/9/1937,76,Elderly,CASSANDRA,Sanchez,CASSANDRA Sanchez,,,,
10216,Female,Married,0-25000,£41,Casual buyers,10/5/2013,Saturday,October,2013,Australia,3/13/1950,63,Seniors,PAULA,Ramos,PAULA Ramos,,,,
10217,Female,Married,0-25000,£39,Casual buyers,10/10/2013,Thursday,October,2013,Canada,6/24/1947,66,Elderly,SHEILA,Gill,SHEILA Gill,,,,
10218,Female,Married,0-25000,£8,Casual buyers,10/11/2013,Friday,October,2013,Canada,8/9/1937,76,Elderly,CASSANDRA,Sanchez,CASSANDRA Sanchez,,,,
10219,Female,Married,0-25000,"£2,739",Convinced seekers,10/23/2013,Wednesday,October,2013,Northwest,8/19/1958,55,Seniors,ALISON,Goel,ALISON Goel,,,,
10220,Female,Married,0-25000,"£2,575",Convinced seekers,10/25/2013,Friday,October,2013,Australia,11/8/1945,67,Elderly,MADISON,Perry,MADISON Perry,,,,
10221,Female,Married,0-25000,£44,Casual buyers,10/29/2013,Tuesday,October,2013,France,2/27/1960,53,Seniors,BARBARA,Zhu,BARBARA Zhu,,,,
10222,Female,Married,0-25000,"£1,381",Casual buyers,10/31/2013,Thursday,October,2013,Australia,6/24/1961,52,Seniors,TAMARA,Wang,TAMARA Wang,,,,
10223,Female,Married,0-25000,"£2,090",Brand seekers,10/31/2013,Thursday,October,2013,Germany,4/28/1956,57,Seniors,DANA,Torres,DANA Torres,,,,
10224,Female,Married,0-25000,"£2,575",Convinced seekers,11/1/2013,Friday,November,2013,Southwest,10/6/1943,70,Elderly,JOY,Ruiz,JOY Ruiz,,,,
10225,Female,Married,0-25000,£79,Casual buyers,11/5/2013,Tuesday,November,2013,United Kingdom,3/11/1951,62,Seniors,MONIQUE,Sanz,MONIQUE Sanz,,,,
10226,Female,Married,0-25000,"£2,650",Convinced seekers,11/7/2013,Thursday,November,2013,Australia,2/8/1954,59,Seniors,JUDITH,White,JUDITH White,,,,
10227,Female,Married,0-25000,"£2,702",Convinced seekers,11/7/2013,Thursday,November,2013,France,7/3/1959,54,Seniors,ELIZABETH,Bradley,ELIZABETH Bradley,,,,
10228,Female,Married,0-25000,"£2,599",Convinced seekers,11/10/2013,Sunday,November,2013,Canada,4/14/1953,60,Seniors,ASHLEY,Lee,ASHLEY Lee,,,,
10229,Female,Married,0-25000,"£2,599",Convinced seekers,11/14/2013,Thursday,November,2013,Germany,7/10/1962,51,Seniors,EMILY,Miller,EMILY Miller,,,,
10230,Female,Married,0-25000,£36,Casual buyers,11/15/2013,Friday,November,2013,Canada,12/17/1968,44,Adult,CYNTHIA,Sai,CYNTHIA Sai,,,,
10231,Female,Married,0-25000,£66,Casual buyers,11/15/2013,Friday,November,2013,Southwest,6/2/1946,67,Elderly,CASSANDRA,Mehta,CASSANDRA Mehta,,,,
10232,Female,Married,0-25000,£73,Casual buyers,11/16/2013,Saturday,November,2013,United Kingdom,9/25/1944,69,Elderly,TINA,Sai,TINA Sai,,,,
10233,Female,Married,0-25000,"£2,696",Convinced seekers,11/17/2013,Sunday,November,2013,France,3/25/1952,61,Seniors,SABRINA,Blanco,SABRINA Blanco,,,,
10234,Female,Married,0-25000,"£2,715",Convinced seekers,11/17/2013,Sunday,November,2013,France,7/3/1959,54,Seniors,ELIZABETH,Bradley,ELIZABETH Bradley,,,,
10235,Female,Married,0-25000,£104,Casual buyers,11/17/2013,Sunday,November,2013,Southwest,1/11/1968,45,Adult,VERONICA,Sara,VERONICA Sara,,,,
10236,Female,Married,0-25000,"£1,298",Casual buyers,11/18/2013,Monday,November,2013,Australia,9/3/1943,70,Elderly,KELSEY,Nath,KELSEY Nath,,,,
10237,Female,Married,0-25000,£53,Casual buyers,11/18/2013,Monday,November,2013,Australia,5/17/1951,62,Seniors,MOLLY,Perez,MOLLY Perez,,,,
10238,Female,Married,0-25000,£160,Casual buyers,11/18/2013,Monday,November,2013,United Kingdom,6/6/1948,65,Elderly,GLORIA,Ramos,GLORIA Ramos,,,,
10239,Female,Married,0-25000,£31,Casual buyers,11/19/2013,Tuesday,November,2013,United Kingdom,12/13/1950,62,Seniors,JENNY,Li,JENNY Li,,,,
10240,Female,Married,0-25000,£104,Casual buyers,11/21/2013,Thursday,November,2013,Canada,5/24/1952,61,Seniors,CASSANDRA,Gonzalez,CASSANDRA Gonzalez,,,,
10241,Female,Married,0-25000,"£1,419",Casual buyers,11/23/2013,Saturday,November,2013,Australia,8/3/1941,72,Elderly,KRISTA,Munoz,KRISTA Munoz,,,,
10242,Female,Married,0-25000,£14,Casual buyers,11/30/2013,Saturday,November,2013,Southwest,1/9/1943,70,Elderly,KAREN,Yang,KAREN Yang,,,,
10243,Female,Married,0-25000,£44,Casual buyers,11/30/2013,Saturday,November,2013,Southwest,6/23/1963,50,Seniors,LACEY,Simpson,LACEY Simpson,,,,
10244,Female,Married,0-25000,£133,Casual buyers,12/9/2013,Monday,December,2013,Southwest,12/11/1941,71,Elderly,KRISTINA,Chandra,KRISTINA Chandra,,,,
10245,Female,Married,0-25000,£54,Casual buyers,12/12/2013,Thursday,December,2013,France,9/21/1977,36,Adult,CHRISTY,Wu,CHRISTY Wu,,,,
10246,Female,Married,0-25000,"£2,566",Convinced seekers,12/14/2013,Saturday,December,2013,Australia,9/17/1956,57,Seniors,WENDY,Serrano,WENDY Serrano,,,,
10247,Female,Married,0-25000,£6,Casual buyers,12/17/2013,Tuesday,December,2013,Canada,12/17/1968,45,Adult,CYNTHIA,Sai,CYNTHIA Sai,,,,
10248,Female,Married,0-25000,£34,Casual buyers,12/19/2013,Thursday,December,2013,Australia,9/20/1962,51,Seniors,JULIE,Raje,JULIE Raje,,,,
10249,Female,Married,0-25000,"£2,673",Convinced seekers,12/21/2013,Saturday,December,2013,Australia,6/10/1960,53,Seniors,JENNY,McDonald,JENNY McDonald,,,,
10250,Female,Married,0-25000,£39,Casual buyers,12/21/2013,Saturday,December,2013,Canada,5/2/1943,70,Elderly,KRYSTAL,Zhang,KRYSTAL Zhang,,,,
10251,Female,Married,0-25000,£635,Casual buyers,12/28/2013,Saturday,December,2013,France,11/21/1962,51,Seniors,BARBARA,Wu,BARBARA Wu,,,,
10252,Female,Married,0-25000,"£2,624",Convinced seekers,1/1/2014,Wednesday,January,2014,Australia,7/10/1979,34,Young Adult,JOANNA,Ashe,JOANNA Ashe,,,,
10253,Female,Married,0-25000,£75,Casual buyers,1/1/2014,Wednesday,January,2014,Northwest,11/21/1979,34,Young Adult,DIANA,Gill,DIANA Gill,,,,
10254,Female,Married,0-25000,£60,Casual buyers,1/5/2014,Sunday,January,2014,Australia,5/20/1954,59,Seniors,ROBYN,Gill,ROBYN Gill,,,,
10255,Female,Married,0-25000,"£2,560",Convinced seekers,1/13/2014,Monday,January,2014,Northwest,1/7/1961,53,Seniors,RACHAEL,Vance,RACHAEL Vance,,,,
10256,Female,Married,0-25000,£36,Casual buyers,1/17/2014,Friday,January,2014,Canada,3/19/1957,56,Seniors,CHELSEA,Suri,CHELSEA Suri,,,,
10257,Female,Married,0-25000,"£2,670",Convinced seekers,1/19/2014,Sunday,January,2014,Southwest,12/11/1959,54,Seniors,JILLIAN,Fernandez,JILLIAN Fernandez,,,,
10258,Female,Married,0-25000,"£1,972",Brand seekers,1/20/2014,Monday,January,2014,Australia,9/24/1948,65,Elderly,RENEE,Ortega,RENEE Ortega,,,,
10259,Female,Married,0-25000,"£2,650",Convinced seekers,1/23/2014,Thursday,January,2014,Australia,3/3/1968,45,Adult,KAYLA,Thomas,KAYLA Thomas,,,,
10260,Female,Married,0-25000,£72,Casual buyers,1/23/2014,Thursday,January,2014,Northwest,10/26/1962,51,Seniors,TAYLOR,Walker,TAYLOR Walker,,,,
10261,Female,Married,0-25000,£89,Casual buyers,10/5/2013,Saturday,October,2013,Germany,6/7/1975,38,Adult,GINA,Serrano,GINA Serrano,,,,
10262,Female,Married,0-25000,£15,Casual buyers,10/12/2013,Saturday,October,2013,Southwest,11/23/1974,38,Adult,JANELLE,Rodriguez,JANELLE Rodriguez,,,,
10263,Female,Married,0-25000,£94,Casual buyers,10/14/2013,Monday,October,2013,Canada,5/2/1943,70,Elderly,KRYSTAL,Zhang,KRYSTAL Zhang,,,,
10264,Female,Married,0-25000,"£2,569",Convinced seekers,10/16/2013,Wednesday,October,2013,United Kingdom,1/9/1962,51,Seniors,EMILY,Hall,EMILY Hall,,,,
10265,Female,Married,0-25000,£916,Casual buyers,10/17/2013,Thursday,October,2013,Canada,4/11/1937,76,Elderly,KRISTY,Vazquez,KRISTY Vazquez,,,,
10266,Female,Married,0-25000,£108,Casual buyers,10/22/2013,Tuesday,October,2013,Australia,6/17/1949,64,Seniors,KENDRA,Gomez,KENDRA Gomez,,,,
10267,Female,Married,0-25000,£60,Casual buyers,10/22/2013,Tuesday,October,2013,United Kingdom,12/13/1950,62,Seniors,JENNY,Li,JENNY Li,,,,
10268,Female,Married,0-25000,"£1,270",Casual buyers,10/26/2013,Saturday,October,2013,Southwest,7/28/1977,36,Adult,DESTINY,Butler,DESTINY Butler,,,,
10269,Female,Married,0-25000,"£2,736",Convinced seekers,10/28/2013,Monday,October,2013,Australia,8/12/1968,45,Adult,CASSANDRA,Malhotra,CASSANDRA Malhotra,,,,
10270,Female,Married,0-25000,£652,Casual buyers,11/3/2013,Sunday,November,2013,Canada,2/1/1929,84,Elderly,ALEXIS,Hughes,ALEXIS Hughes,,,,
10271,Female,Married,0-25000,"£2,673",Convinced seekers,11/3/2013,Sunday,November,2013,France,7/3/1959,54,Seniors,ELIZABETH,Bradley,ELIZABETH Bradley,,,,
10272,Female,Married,0-25000,£957,Casual buyers,11/3/2013,Sunday,November,2013,Germany,9/3/1935,78,Elderly,LORI,Rubio,LORI Rubio,,,,
10273,Female,Married,0-25000,"£2,715",Convinced seekers,11/15/2013,Friday,November,2013,Australia,5/18/1955,58,Seniors,JULIE,Jai,JULIE Jai,,,,
10274,Female,Married,0-25000,£65,Casual buyers,11/18/2013,Monday,November,2013,Australia,5/10/1952,61,Seniors,HOLLY,Chandra,HOLLY Chandra,,,,
10275,Female,Married,0-25000,£657,Casual buyers,11/18/2013,Monday,November,2013,Australia,7/24/1970,43,Adult,MOLLY,Fernandez,MOLLY Fernandez,,,,
10276,Female,Married,0-25000,£43,Casual buyers,11/18/2013,Monday,November,2013,Germany,11/13/1957,56,Seniors,DESTINY,Barnes,DESTINY Barnes,,,,
10277,Female,Married,0-25000,"£2,591",Convinced seekers,11/19/2013,Tuesday,November,2013,United Kingdom,5/12/1980,33,Young Adult,SABRINA,Rubio,SABRINA Rubio,,,,
10278,Female,Married,0-25000,£77,Casual buyers,11/25/2013,Monday,November,2013,Canada,11/3/1949,64,Seniors,STACEY,Zhou,STACEY Zhou,,,,
10279,Female,Married,0-25000,"£2,615",Convinced seekers,11/26/2013,Tuesday,November,2013,Northwest,8/20/1979,34,Young Adult,THERESA,Vazquez,THERESA Vazquez,,,,
10280,Female,Married,0-25000,£24,Casual buyers,12/1/2013,Sunday,December,2013,Australia,7/24/1978,35,Adult,KRYSTAL,Liu,KRYSTAL Liu,,,,
10281,Female,Married,0-25000,£39,Casual buyers,12/2/2013,Monday,December,2013,Australia,5/20/1954,59,Seniors,ROBYN,Gill,ROBYN Gill,,,,
10282,Female,Married,0-25000,"£2,779",Convinced seekers,12/3/2013,Tuesday,December,2013,Australia,6/15/1962,51,Seniors,KATIE,Shan,KATIE Shan,,,,
10283,Female,Married,0-25000,£47,Casual buyers,12/7/2013,Saturday,December,2013,Australia,2/23/1967,46,Adult,CASSANDRA,Patel,CASSANDRA Patel,,,,
10284,Female,Married,0-25000,£63,Casual buyers,12/7/2013,Saturday,December,2013,Canada,3/19/1957,56,Seniors,CHELSEA,Suri,CHELSEA Suri,,,,
10285,Female,Married,0-25000,£44,Casual buyers,12/8/2013,Sunday,December,2013,Southwest,3/22/1957,56,Seniors,KENDRA,Serrano,KENDRA Serrano,,,,
10286,Female,Married,0-25000,£3,Casual buyers,12/19/2013,Thursday,December,2013,Australia,8/21/1952,61,Seniors,LACEY,Ye,LACEY Ye,,,,
10287,Female,Married,0-25000,£597,Casual buyers,12/19/2013,Thursday,December,2013,France,8/8/1962,51,Seniors,JENNY,Shen,JENNY Shen,,,,
10288,Female,Married,0-25000,£663,Casual buyers,12/19/2013,Thursday,December,2013,Germany,3/10/1933,80,Elderly,GINA,Navarro,GINA Navarro,,,,
10289,Female,Married,0-25000,£14,Casual buyers,12/20/2013,Friday,December,2013,France,2/27/1960,53,Seniors,BARBARA,Zhu,BARBARA Zhu,,,,
10290,Female,Married,0-25000,£10,Casual buyers,12/24/2013,Tuesday,December,2013,France,10/20/1972,41,Adult,SAMANTHA,Bennett,SAMANTHA Bennett,,,,
10291,Female,Married,0-25000,£80,Casual buyers,12/25/2013,Wednesday,December,2013,Canada,1/3/1965,48,Adult,LATOYA,Yuan,LATOYA Yuan,,,,
10292,Female,Married,0-25000,"£2,689",Convinced seekers,12/26/2013,Thursday,December,2013,France,3/25/1952,61,Seniors,SABRINA,Blanco,SABRINA Blanco,,,,
10293,Female,Married,0-25000,£65,Casual buyers,12/26/2013,Thursday,December,2013,Northwest,9/15/1946,67,Elderly,DIANA,Gutierrez,DIANA Gutierrez,,,,
10294,Female,Married,0-25000,£72,Casual buyers,12/31/2013,Tuesday,December,2013,Germany,7/17/1946,67,Elderly,LATOYA,Chande,LATOYA Chande,,,,
10295,Female,Married,0-25000,"£2,618",Convinced seekers,1/4/2014,Saturday,January,2014,Australia,4/21/1940,73,Elderly,TANYA,Torres,TANYA Torres,,,,
10296,Female,Married,0-25000,£109,Casual buyers,1/6/2014,Monday,January,2014,Canada,11/11/1944,69,Elderly,MONICA,Sai,MONICA Sai,,,,
10297,Female,Married,0-25000,£8,Casual buyers,1/7/2014,Tuesday,January,2014,Australia,10/11/1922,91,Elderly,ELIZABETH,Jenkins,ELIZABETH Jenkins,,,,
10298,Female,Married,0-25000,£55,Casual buyers,1/9/2014,Thursday,January,2014,Canada,2/13/1965,48,Adult,KRISTA,Suarez,KRISTA Suarez,,,,
10299,Female,Married,0-25000,"£2,620",Convinced seekers,1/14/2014,Tuesday,January,2014,Australia,1/14/1960,54,Seniors,TANYA,Suarez,TANYA Suarez,,,,
10300,Female,Married,0-25000,"£1,277",Casual buyers,1/15/2014,Wednesday,January,2014,Canada,6/1/1943,70,Elderly,NICOLE,Gonzales,NICOLE Gonzales,,,,
10301,Female,Married,0-25000,"£1,880",Brand seekers,1/15/2014,Wednesday,January,2014,Southwest,3/23/1972,41,Adult,LORI,Romero,LORI Romero,,,,
10302,Female,Married,0-25000,£70,Casual buyers,1/16/2014,Thursday,January,2014,Canada,2/6/1964,49,Adult,DESTINY,Martin,DESTINY Martin,,,,
10303,Female,Married,0-25000,"£1,949",Brand seekers,1/17/2014,Friday,January,2014,Southwest,12/23/1941,72,Elderly,BRITTNEY,He,BRITTNEY He,,,,
10304,Female,Married,0-25000,£36,Casual buyers,1/20/2014,Monday,January,2014,United Kingdom,10/4/1948,65,Elderly,JOAN,Vazquez,JOAN Vazquez,,,,
10305,Female,Married,0-25000,£63,Casual buyers,1/21/2014,Tuesday,January,2014,Canada,8/9/1937,76,Elderly,CASSANDRA,Sanchez,CASSANDRA Sanchez,,,,
10306,Female,Married,0-25000,"£2,583",Convinced seekers,1/28/2014,Tuesday,January,2014,Australia,3/25/1976,37,Adult,ALISHA,Tang,ALISHA Tang,,,,
10307,Female,Married,0-25000,£98,Casual buyers,1/28/2014,Tuesday,January,2014,Germany,12/20/1962,51,Seniors,BARBARA,Liu,BARBARA Liu,,,,
10308,Female,Married,0-25000,£102,Casual buyers,2/7/2014,Friday,February,2014,Northwest,5/26/1965,48,Adult,GRACE,Taylor,GRACE Taylor,,,,
10309,Female,Married,0-25000,£61,Casual buyers,2/8/2014,Saturday,February,2014,Southwest,4/28/1977,36,Adult,CINDY,Ramos,CINDY Ramos,,,,
10310,Female,Married,0-25000,£6,Casual buyers,2/9/2014,Sunday,February,2014,Southwest,11/16/1933,80,Elderly,LESLIE,Vazquez,LESLIE Vazquez,,,,
10311,Female,Married,0-25000,£32,Casual buyers,2/10/2014,Monday,February,2014,France,2/27/1960,53,Seniors,BARBARA,Zhu,BARBARA Zhu,,,,
10312,Female,Married,0-25000,"£2,673",Convinced seekers,2/16/2014,Sunday,February,2014,Australia,2/26/1920,93,Elderly,ELIZABETH,Perry,ELIZABETH Perry,,,,
10313,Female,Married,0-25000,£8,Casual buyers,9/20/2013,Friday,September,2013,Northwest,3/12/1942,71,Elderly,SHEILA,Moreno,SHEILA Moreno,,,,
